id,year,origin,automatic-transmission,cylinders,displacement,drive,cityMPG,highwayMPG,class-size,guzzler,smog-score
29735,2010,1,0,4,2.3,2,27.4,37.7,2,0,6
29738,2010,3,1,8,5.6,2,15.7526,25.0089,3,0,5
29741,2010,3,0,4,2.3,1,27.3,39.2,6,0,5
29742,2010,3,1,4,2.3,1,26.4,38.1,6,0,5
29743,2010,3,1,4,2.4,1,26.8,39.2,5,0,5
29743,2010,3,1,4,2.4,1,26.8,39.2,5,0,6
29744,2010,3,1,4,2.5,1,28.4201,38.0299,5,0,5
29744,2010,3,1,4,2.5,1,28.4201,38.0299,5,0,8
29745,2010,3,1,6,4.0,2,21.6,31.4,5,0,5
29747,2010,3,1,4,2.7,1,24.6,37.8,5,0,5
29747,2010,3,1,4,2.7,1,24.6,37.8,5,0,6
29748,2010,3,1,6,3.5,1,22.1,33.1,5,0,5
29748,2010,3,1,6,3.5,1,22.1,33.1,5,0,6
29749,2010,3,1,4,2.4,4,26.3511,37.7098,6,0,5
29749,2010,3,1,4,2.4,4,26.3511,37.7098,6,0,6
29750,2010,1,1,4,2.4,4,26.3,33.6,6,0,5
29750,2010,1,1,4,2.4,4,26.3,33.6,6,0,6
29751,2010,3,1,4,2.5,4,27.1066,35.8606,6,0,5
29751,2010,3,1,4,2.5,4,27.1066,35.8606,6,0,8
29753,2010,3,1,6,4.0,4,20.7,30.0,6,0,5
29754,2010,3,1,6,4.0,4,21.0184,28.9182,6,0,5
29756,2010,3,1,6,3.5,4,21.2,31.3,6,0,5
29756,2010,3,1,6,3.5,4,21.2,31.3,6,0,6
29757,2010,3,1,6,3.3,4,35.3499,34.9989,6,0,7
29757,2010,3,1,6,3.3,4,35.3499,34.9989,6,0,8
29758,2010,3,1,4,1.8,1,31.0,50.5,0,0,8
29758,2010,3,1,4,1.8,1,31.0,50.5,0,0,9
29761,2010,1,1,8,4.8,2,17.0719,26.2283,3,0,5
29761,2010,1,1,8,4.8,2,17.0719,26.2283,3,0,6
29762,2010,1,1,8,5.3,2,18.3561,29.3708,3,0,5
29772,2010,1,1,8,5.3,4,18.1105,29.0205,3,0,5
29773,2010,1,1,8,6.2,4,14.9114,25.7999,3,0,5
29774,2010,1,1,8,6.0,4,26.7999,30.2999,3,0,5
29775,2010,1,1,8,4.8,4,16.2421,24.1534,3,0,5
29789,2010,1,1,8,5.3,2,18.1262,28.9935,5,0,5
29797,2010,3,1,6,3.7,4,19.8,28.7,6,0,5
29797,2010,3,1,6,3.7,4,19.8,28.7,6,0,6
29799,2010,1,1,8,5.3,4,18.0999,29.0,6,0,5
29801,2010,1,1,8,5.3,4,18.0999,29.0,6,0,5
29804,2010,3,1,4,2.4,4,23.8,33.5,6,0,5
29807,2010,2,0,4,1.6,1,37.0,52.0,0,0,5
29807,2010,2,0,4,1.6,1,37.0,52.0,0,0,6
29809,2010,2,0,4,1.6,1,31.8497,46.5047,0,0,5
29811,2010,2,1,3,1.0,2,44.3,57.8,0,0,5
29811,2010,2,1,3,1.0,2,44.3,57.8,0,0,6
29812,2010,2,1,3,1.0,2,44.3,57.8,0,0,5
29812,2010,2,1,3,1.0,2,44.3,57.8,0,0,6
29826,2010,2,0,6,3.0,2,22.7853,38.7896,0,0,5
29826,2010,2,0,6,3.0,2,22.7853,38.7896,0,0,6
29828,2010,2,0,6,3.0,2,22.0566,35.2678,0,0,5
29830,2010,2,0,6,3.0,2,21.6278,35.7081,0,0,5
29831,2010,2,1,6,3.0,2,23.1565,39.7103,0,0,5
29831,2010,2,1,6,3.0,2,23.1565,39.7103,0,0,6
29847,2010,2,1,6,3.0,2,23.1565,39.7103,0,0,5
29847,2010,2,1,6,3.0,2,23.1565,39.7103,0,0,6
29849,2010,2,1,6,3.0,4,21.8875,35.5404,0,0,5
29849,2010,2,1,6,3.0,4,21.8875,35.5404,0,0,6
29851,2010,2,1,6,3.0,2,29.0,51.1,0,0,5
29856,2010,3,0,4,1.6,1,35.1726,50.8205,0,0,5
29856,2010,3,0,4,1.6,1,35.1726,50.8205,0,0,6
29859,2010,3,1,4,2.5,1,29.7154,45.6729,2,0,5
29859,2010,3,1,4,2.5,1,29.7154,45.6729,2,0,9
29862,2010,3,1,4,2.5,1,46.8,46.6,2,0,9
29864,2010,3,0,4,1.6,1,33.1,47.3,2,0,5
29864,2010,3,0,4,1.6,1,33.1,47.3,2,0,6
29865,2010,3,1,4,1.8,1,30.8,44.9,2,0,5
29865,2010,3,1,4,1.8,1,30.8,44.9,2,0,6
29866,2010,3,1,4,1.8,1,35.8,47.5,2,0,5
29866,2010,3,1,4,1.8,1,35.8,47.5,2,0,6
29867,2010,3,0,4,1.8,1,33.1,44.2,2,0,5
29867,2010,3,0,4,1.8,1,33.1,44.2,2,0,6
29885,2010,2,1,6,3.0,4,23.9782,36.559,6,0,5
29893,2010,3,1,6,3.5,4,22.2551,31.7082,6,0,5
29893,2010,3,1,6,3.5,4,22.2551,31.7082,6,0,6
29910,2010,3,1,6,3.7,2,23.6465,37.065,0,0,5
29910,2010,3,1,6,3.7,2,23.6465,37.065,0,0,6
29912,2010,3,1,4,2.4,1,29.8696,44.0818,0,0,5
29913,2010,3,1,4,2.4,1,29.2794,42.3947,0,0,5
29916,2010,3,1,4,2.4,4,28.7062,41.5858,0,0,5
29917,2010,3,1,4,2.4,4,28.0744,40.8321,0,0,5
29921,2010,3,1,6,3.7,2,23.6465,37.065,2,0,5
29921,2010,3,1,6,3.7,2,23.6465,37.065,2,0,6
29922,2010,3,1,6,3.7,4,22.1981,35.162,2,0,5
29922,2010,3,1,6,3.7,4,22.1981,35.162,2,0,6
29933,2010,3,0,4,1.8,1,32.6,41.799,2,0,5
29934,2010,3,1,4,1.8,1,34.8246,43.2609,2,0,5
29935,2010,3,1,6,3.5,1,22.7,38.3,5,0,5
29935,2010,3,1,6,3.5,1,22.7,38.3,5,0,6
29936,2010,3,1,4,2.4,1,25.6,38.6,5,0,5
29936,2010,3,1,4,2.4,1,25.6,38.6,5,0,6
29938,2010,3,1,4,2.4,1,29.0,43.2286,5,0,5
29938,2010,3,1,4,2.4,1,29.0,43.2286,5,0,6
29938,2010,3,1,4,2.4,1,29.0,43.2286,5,0,9
29940,2010,3,1,4,2.7,1,26.4,40.6,5,0,5
29940,2010,3,1,4,2.7,1,26.4,40.6,5,0,6
29941,2010,3,1,6,3.5,1,23.7,36.6,5,0,5
29941,2010,3,1,6,3.5,1,23.7,36.6,5,0,6
29944,2010,3,1,6,3.5,4,21.2,34.6,6,0,5
29944,2010,3,1,6,3.5,4,21.2,34.6,6,0,6
29947,2010,3,1,6,3.5,4,24.8,36.0,6,0,5
29947,2010,3,1,6,3.5,4,24.8,36.0,6,0,6
29948,2010,3,1,4,2.4,4,26.6,39.2041,6,0,5
29948,2010,3,1,4,2.4,4,26.6,39.2041,6,0,6
29948,2010,3,1,4,2.4,4,26.6,39.2041,6,0,9
29952,2010,3,1,4,2.7,4,25.6,38.7,6,0,5
29952,2010,3,1,4,2.7,4,25.6,38.7,6,0,6
30010,2011,2,1,6,3.0,2,23.1949,39.7206,0,0,5
30010,2011,2,1,6,3.0,2,23.1949,39.7206,0,0,6
30010,2011,2,1,6,3.0,2,23.1949,39.7206,0,0,8
30014,2011,2,1,6,3.0,2,22.1799,35.2465,0,0,5
30014,2011,2,1,6,3.0,2,22.1799,35.2465,0,0,6
30016,2011,2,1,6,3.0,2,23.1949,39.7206,0,0,5
30016,2011,2,1,6,3.0,2,23.1949,39.7206,0,0,6
30016,2011,2,1,6,3.0,2,23.1949,39.7206,0,0,8
30026,2011,2,1,6,3.0,4,23.0206,37.1412,0,0,5
30026,2011,2,1,6,3.0,4,23.0206,37.1412,0,0,6
30034,2011,2,1,8,4.0,2,16.9853,27.9711,0,1,5
30035,2011,1,0,4,1.6,1,37.0,52.6,0,0,6
30036,2011,1,1,4,1.6,1,38.0502,54.2501,0,0,6
30037,2011,1,1,4,1.6,1,38.4571,56.4204,0,0,6
30039,2011,1,1,6,3.7,2,24.3799,42.9916,0,0,6
30040,2011,1,0,6,3.7,2,23.4879,40.2557,0,0,6
30041,2011,1,0,8,5.0,2,21.5,36.2,0,0,5
30042,2011,1,1,8,5.0,2,22.1651,35.5706,0,0,5
30043,2011,1,1,6,3.7,2,24.1704,41.4056,0,0,6
30053,2011,2,1,6,3.0,2,23.1949,39.7206,0,0,5
30053,2011,2,1,6,3.0,2,23.1949,39.7206,0,0,6
30053,2011,2,1,6,3.0,2,23.1949,39.7206,0,0,8
30056,2011,2,1,6,3.0,2,29.0,51.1,0,0,5
30058,2011,2,1,6,3.0,2,23.9253,39.12,0,0,5
30058,2011,2,1,6,3.0,2,23.9253,39.12,0,0,6
30059,2011,2,0,6,3.0,4,23.5497,36.7725,0,0,5
30059,2011,2,0,6,3.0,4,23.5497,36.7725,0,0,6
30063,2011,3,1,4,1.6,1,34.7079,50.4459,0,0,5
30063,2011,3,1,4,1.6,1,34.7079,50.4459,0,0,6
30066,2011,3,0,4,2.5,4,24.7154,37.5899,0,0,5
30070,2011,2,1,6,3.0,2,27.2301,44.696,2,0,5
30070,2011,2,1,6,3.0,2,27.2301,44.696,2,0,6
30073,2011,2,1,8,4.4,2,20.844,35.1983,2,0,5
30073,2011,2,1,8,4.4,2,20.844,35.1983,2,0,6
30075,2011,1,1,4,2.4,1,24.3,42.5,2,0,6
30078,2011,3,1,8,5.6,2,20.2,34.5,2,0,5
30078,2011,3,1,8,5.6,2,20.2,34.5,2,0,6
30082,2011,3,1,4,2.5,4,28.6682,42.9726,2,0,5
30082,2011,3,1,4,2.5,4,28.6682,42.9726,2,0,6
30082,2011,3,1,4,2.5,4,28.6682,42.9726,2,0,9
30087,2011,3,1,4,2.5,1,27.8552,45.0076,2,0,5
30087,2011,3,1,4,2.5,1,27.8552,45.0076,2,0,6
30087,2011,3,1,4,2.5,1,27.8552,45.0076,2,0,9
30088,2011,3,1,6,3.5,1,24.7,40.6,2,0,5
30088,2011,3,1,6,3.5,1,24.7,40.6,2,0,6
30089,2011,3,1,4,2.4,1,44.2454,48.2,2,0,7
30089,2011,3,1,4,2.4,1,44.2454,48.2,2,0,9
30100,2011,1,1,6,3.5,1,22.6,38.6,0,0,5
30100,2011,1,1,6,3.5,1,22.6,38.6,0,0,6
30103,2011,3,1,6,3.8,1,23.3,38.1,0,0,5
30103,2011,3,1,6,3.8,1,23.3,38.1,0,0,6
30104,2011,3,0,4,2.4,1,30.2,48.9,0,0,5
30104,2011,3,0,4,2.4,1,30.2,48.9,0,0,6
30105,2011,3,1,4,2.4,1,28.756,48.883,0,0,5
30105,2011,3,1,4,2.4,1,28.756,48.883,0,0,6
30105,2011,3,1,4,2.4,1,28.756,48.883,0,0,9
30112,2011,3,1,6,3.5,1,24.7,40.6,0,0,5
30112,2011,3,1,6,3.5,1,24.7,40.6,0,0,6
30117,2011,3,1,4,2.0,1,29.9,42.6,2,0,5
30117,2011,3,1,4,2.0,1,29.9,42.6,2,0,6
30118,2011,3,0,4,2.0,1,29.4,43.3,2,0,5
30118,2011,3,0,4,2.0,1,29.4,43.3,2,0,6
30120,2011,1,1,4,2.4,1,27.4,38.7,2,0,5
30120,2011,1,1,4,2.4,1,27.4,38.7,2,0,6
30121,2011,3,0,4,2.5,4,24.7154,37.5899,2,0,5
30147,2011,1,1,8,5.3,4,17.1,26.6,2,0,6
30149,2011,1,0,4,2.9,4,22.3,34.1,2,0,6
30156,2011,1,1,8,5.3,2,18.1606,29.1209,3,0,5
30164,2011,1,1,8,5.3,4,18.1652,28.9915,3,0,5
30165,2011,1,1,8,4.8,4,16.2566,24.1749,3,0,5
30167,2011,1,1,8,5.3,4,18.245,28.9812,3,0,5
30174,2011,3,1,6,3.5,1,22.7,34.4,6,0,5
30174,2011,3,1,6,3.5,1,22.7,34.4,6,0,6
30175,2011,3,1,6,3.5,1,22.6938,34.0,6,0,5
30175,2011,3,1,6,3.5,1,22.6938,34.0,6,0,6
30179,2011,1,1,8,5.3,2,18.3,29.4,5,0,5
30184,2011,3,1,6,3.5,1,20.5891,31.925,5,0,5
30184,2011,3,1,6,3.5,1,20.5891,31.925,5,0,6
30185,2011,1,1,8,5.7,2,17.0,27.1,5,0,5
30185,2011,1,1,8,5.7,2,17.0,27.1,5,0,6
30189,2011,3,1,4,2.4,1,26.9,40.3,5,0,5
30189,2011,3,1,4,2.4,1,26.9,40.3,5,0,6
30190,2011,3,0,4,2.4,1,24.7,37.3,5,0,5
30190,2011,3,0,4,2.4,1,24.7,37.3,5,0,6
30191,2011,3,1,6,3.5,1,25.3,35.8,5,0,5
30191,2011,3,1,6,3.5,1,25.3,35.8,5,0,6
30194,2011,2,1,6,3.0,4,23.8298,36.5179,6,0,5
30201,2011,1,1,8,5.3,4,18.1,29.0,6,0,5
30202,2011,1,1,8,5.3,4,18.1,29.0,6,0,5
30203,2011,1,1,8,5.3,4,18.1,29.0,6,0,5
30205,2011,1,1,6,3.5,4,19.9,30.2,6,0,5
30205,2011,1,1,6,3.5,4,19.9,30.2,6,0,6
30208,2011,3,1,6,3.5,4,20.0,30.5,6,0,5
30208,2011,3,1,6,3.5,4,20.0,30.5,6,0,6
30209,2011,1,1,8,5.7,4,16.6,26.0,6,0,5
30209,2011,1,1,8,5.7,4,16.6,26.0,6,0,6
30210,2011,1,1,6,3.6,4,20.1,31.2,6,0,5
30213,2011,3,1,4,2.4,4,26.4,37.4,6,0,5
30213,2011,3,1,4,2.4,4,26.4,37.4,6,0,6
30214,2011,3,1,6,3.5,4,23.6,34.9,6,0,5
30214,2011,3,1,6,3.5,4,23.6,34.9,6,0,6
30217,2011,3,1,4,2.5,4,27.3072,40.1077,6,0,5
30217,2011,3,1,4,2.5,4,27.3072,40.1077,6,0,6
30217,2011,3,1,4,2.5,4,27.3072,40.1077,6,0,9
30218,2011,3,0,4,2.5,4,24.4435,37.137,6,0,5
30218,2011,3,0,4,2.5,4,24.4435,37.137,6,0,6
30218,2011,3,0,4,2.5,4,24.4435,37.137,6,0,9
30220,2011,2,1,4,2.0,4,28.3653,42.1795,0,0,5
30220,2011,2,1,4,2.0,4,28.3653,42.1795,0,0,6
30229,2011,1,0,8,6.2,2,20.2,35.8,0,0,6
30230,2011,1,1,8,6.2,2,18.2,34.3,0,0,6
30252,2011,3,0,4,2.0,2,26.9,39.0,0,0,5
30252,2011,3,0,4,2.0,2,26.9,39.0,0,0,6
30253,2011,3,1,4,2.0,2,26.1085,38.7414,0,0,5
30253,2011,3,1,4,2.0,2,26.1085,38.7414,0,0,6
30281,2011,2,1,4,2.0,4,26.0226,39.6595,0,0,5
30281,2011,2,1,4,2.0,4,26.0226,39.6595,0,0,6
30295,2011,3,1,4,2.0,2,24.8964,41.5484,0,0,5
30298,2011,3,0,6,3.8,2,21.7,36.4,0,0,5
30298,2011,3,0,6,3.8,2,21.7,36.4,0,0,6
30302,2011,2,1,4,2.0,1,29.2562,42.8122,0,0,5
30302,2011,2,1,4,2.0,1,29.2562,42.8122,0,0,6
30303,2011,2,1,4,2.0,4,26.0226,39.6595,0,0,5
30303,2011,2,1,4,2.0,4,26.0226,39.6595,0,0,6
30310,2011,3,0,4,2.5,4,23.4448,34.4341,0,0,5
30311,2011,1,1,4,2.0,1,31.9039,47.9246,0,0,5
30311,2011,1,1,4,2.0,1,31.9039,47.9246,0,0,7
30311,2011,1,1,4,2.0,1,31.9039,47.9246,0,0,9
30312,2011,1,0,4,2.0,1,32.8,49.4,0,0,5
30312,2011,1,0,4,2.0,1,32.8,49.4,0,0,7
30312,2011,1,0,4,2.0,1,32.8,49.4,0,0,9
30313,2011,1,1,4,1.6,1,31.8,47.9,0,0,6
30314,2011,1,0,4,1.6,1,34.8,48.9,0,0,6
30315,2011,1,1,6,3.6,2,22.9,40.1,0,0,5
30315,2011,1,1,6,3.6,2,22.9,40.1,0,0,6
30319,2011,3,1,4,1.6,1,34.5,50.4,0,0,5
30319,2011,3,1,4,1.6,1,34.5,50.4,0,0,6
30320,2011,3,0,4,1.6,1,35.764,48.3648,0,0,5
30320,2011,3,0,4,1.6,1,35.764,48.3648,0,0,6
30321,2011,3,0,4,1.6,1,34.146,50.3812,0,0,5
30321,2011,3,0,4,1.6,1,34.146,50.3812,0,0,6
30326,2011,2,1,8,5.5,2,17.3,29.0,0,1,5
30326,2011,2,1,8,5.5,2,17.3,29.0,0,1,6
30327,2011,3,0,4,2.0,1,31.0898,46.6272,0,0,5
30327,2011,3,0,4,2.0,1,31.0898,46.6272,0,0,9
30328,2011,3,1,4,2.0,1,32.7835,46.9873,0,0,5
30328,2011,3,1,4,2.0,1,32.7835,46.9873,0,0,9
30329,2011,3,0,4,2.4,1,28.5889,43.3312,0,0,5
30329,2011,3,0,4,2.4,1,28.5889,43.3312,0,0,9
30336,2011,3,0,4,1.5,1,38.2,49.6,0,0,5
30336,2011,3,0,4,1.5,1,38.2,49.6,0,0,6
30337,2011,3,1,4,1.5,1,34.8,46.5,0,0,5
30337,2011,3,1,4,1.5,1,34.8,46.5,0,0,6
30339,2011,3,1,4,2.0,1,30.2376,46.6245,0,0,5
30339,2011,3,1,4,2.0,1,30.2376,46.6245,0,0,9
30340,2011,3,0,4,2.5,1,25.5544,39.5544,0,0,5
30340,2011,3,0,4,2.5,1,25.5544,39.5544,0,0,9
30341,2011,3,1,4,2.5,1,28.2545,40.5356,0,0,5
30341,2011,3,1,4,2.5,1,28.2545,40.5356,0,0,9
30344,2011,2,1,5,2.5,1,28.0812,42.4888,0,0,5
30344,2011,2,1,5,2.5,1,28.0812,42.4888,0,0,7
30344,2011,2,1,5,2.5,1,28.0812,42.4888,0,0,9
30345,2011,2,1,5,2.5,1,28.0812,42.4888,0,0,5
30345,2011,2,1,5,2.5,1,28.0812,42.4888,0,0,7
30345,2011,2,1,5,2.5,1,28.0812,42.4888,0,0,9
30347,2011,2,0,5,2.5,1,26.3068,44.5159,0,0,5
30347,2011,2,0,5,2.5,1,26.3068,44.5159,0,0,7
30347,2011,2,0,5,2.5,1,26.3068,44.5159,0,0,9
30349,2011,2,1,4,2.0,1,29.9467,43.5342,0,0,5
30349,2011,2,1,4,2.0,1,29.9467,43.5342,0,0,6
30349,2011,2,1,4,2.0,1,29.9467,43.5342,0,0,7
30349,2011,2,1,4,2.0,1,29.9467,43.5342,0,0,9
30350,2011,2,1,4,2.0,1,28.1,41.399,0,0,5
30350,2011,2,1,4,2.0,1,28.1,41.399,0,0,6
30359,2011,1,1,4,2.5,1,27.3967,41.994,2,0,5
30359,2011,1,1,4,2.5,1,27.3967,41.994,2,0,6
30360,2011,1,1,4,2.5,1,29.0,46.3,2,0,5
30360,2011,1,1,4,2.5,1,29.0,46.3,2,0,6
30362,2011,1,0,4,2.5,1,27.8,40.2,2,0,5
30362,2011,1,0,4,2.5,1,27.8,40.2,2,0,6
30364,2011,1,1,6,3.5,4,20.6981,33.5,2,0,5
30364,2011,1,1,6,3.5,4,20.6981,33.5,2,0,6
30365,2011,1,1,6,3.5,1,22.4,37.4,2,0,5
30365,2011,1,1,6,3.5,1,22.4,37.4,2,0,6
30370,2011,1,1,4,2.5,1,56.5,51.6,2,0,7
30370,2011,1,1,4,2.5,1,56.5,51.6,2,0,9
30371,2011,1,1,4,2.5,1,56.5,51.6,2,0,7
30371,2011,1,1,4,2.5,1,56.5,51.6,2,0,9
30373,2011,1,1,4,2.5,1,56.5,51.6,2,0,7
30373,2011,1,1,4,2.5,1,56.5,51.6,2,0,9
30377,2011,1,1,4,2.4,1,23.9,42.0,2,0,6
30377,2011,1,1,4,2.4,1,23.9,42.0,2,0,9
30380,2011,1,1,4,2.4,1,27.8,46.8,2,0,5
30380,2011,1,1,4,2.4,1,27.8,46.8,2,0,6
30380,2011,1,1,4,2.4,1,27.8,46.8,2,0,9
30381,2011,1,1,6,3.6,1,21.0527,37.4874,2,0,5
30381,2011,1,1,6,3.6,1,21.0527,37.4874,2,0,6
30392,2011,1,1,4,2.4,1,27.8,46.9,2,0,6
30397,2011,3,1,4,1.8,1,36.2681,48.1316,2,0,5
30397,2011,3,1,4,1.8,1,36.2681,48.1316,2,0,6
30398,2011,3,1,4,1.8,1,30.8,44.9,2,0,5
30398,2011,3,1,4,1.8,1,30.8,44.9,2,0,6
30399,2011,3,0,4,1.8,1,33.1,44.2,2,0,5
30399,2011,3,0,4,1.8,1,33.1,44.2,2,0,6
30401,2011,3,0,4,1.6,1,33.1,47.3,2,0,5
30401,2011,3,0,4,1.6,1,33.1,47.3,2,0,6
30402,2011,3,0,4,2.3,1,22.8,34.7,2,0,5
30402,2011,3,0,4,2.3,1,22.8,34.7,2,0,6
30407,2011,1,1,6,3.9,1,21.7,37.3,0,0,6
30408,2011,1,1,6,3.5,1,24.1,41.2,0,0,6
30413,2011,3,1,6,3.8,2,22.9,38.3,0,0,5
30413,2011,3,1,6,3.8,2,22.9,38.3,0,0,6
30414,2011,3,1,8,4.6,2,20.9,34.4,0,0,5
30414,2011,3,1,8,4.6,2,20.9,34.4,0,0,6
30424,2011,2,1,4,2.0,4,26.0226,39.6595,2,0,5
30424,2011,2,1,4,2.0,4,26.0226,39.6595,2,0,6
30427,2011,2,1,4,2.0,4,27.2,37.1,2,0,5
30427,2011,2,1,4,2.0,4,27.2,37.1,2,0,6
30429,2011,3,0,4,2.5,4,23.4448,34.4341,2,0,5
30431,2011,3,1,4,1.6,1,32.9,43.5,2,0,5
30431,2011,3,1,4,1.6,1,32.9,43.5,2,0,6
30433,2011,3,1,4,2.0,1,30.9,41.8,2,0,5
30433,2011,3,1,4,2.0,1,30.9,41.8,2,0,6
30434,2011,3,0,4,2.0,1,30.6,42.8,2,0,5
30434,2011,3,0,4,2.0,1,30.6,42.8,2,0,6
30451,2011,3,1,6,4.0,4,19.6,28.3,2,0,5
30456,2011,1,1,8,4.7,2,16.7,25.6,3,0,6
30465,2011,1,1,8,5.7,4,16.5,25.6,3,0,5
30465,2011,1,1,8,5.7,4,16.5,25.6,3,0,6
30468,2011,1,1,8,6.2,4,14.9746,24.8209,3,0,5
30471,2011,3,1,6,3.5,4,18.6,28.2,3,0,5
30471,2011,3,1,6,3.5,4,18.6,28.2,3,0,6
30496,2011,1,1,6,4.0,2,19.6,29.4,5,0,5
30498,2011,1,1,6,3.5,1,23.4,36.6,5,0,5
30498,2011,1,1,6,3.5,1,23.4,36.6,5,0,6
30499,2011,1,1,6,3.5,1,23.3,37.5,5,0,5
30499,2011,1,1,6,3.5,1,23.3,37.5,5,0,6
30501,2011,1,1,6,3.7,1,23.3,35.8,5,0,5
30501,2011,1,1,6,3.7,1,23.3,35.8,5,0,6
30502,2011,1,1,4,2.4,1,27.5,41.5,5,0,6
30504,2011,1,1,6,3.0,1,22.1,34.4,5,0,6
30505,2011,1,1,4,2.4,1,28.4,45.1,5,0,6
30506,2011,1,1,4,2.4,1,28.4,45.1,5,0,6
30507,2011,1,1,4,2.2,1,27.3,42.2,5,0,6
30514,2011,1,1,6,3.6,1,20.6,33.0,5,0,5
30514,2011,1,1,6,3.6,1,20.6,33.0,5,0,6
30515,2011,1,1,6,3.6,1,20.6,33.0,5,0,5
30515,2011,1,1,6,3.6,1,20.6,33.0,5,0,6
30516,2011,1,1,6,3.6,1,20.6,33.0,5,0,5
30516,2011,1,1,6,3.6,1,20.6,33.0,5,0,6
30525,2011,3,1,4,2.4,1,27.4,43.0456,5,0,5
30525,2011,3,1,4,2.4,1,27.4,43.0456,5,0,6
30525,2011,3,1,4,2.4,1,27.4,43.0456,5,0,9
30529,2011,3,1,4,2.4,1,27.4615,42.9897,5,0,5
30529,2011,3,1,4,2.4,1,27.4615,42.9897,5,0,6
30529,2011,3,1,4,2.4,1,27.4615,42.9897,5,0,9
30538,2011,2,1,4,2.0,4,24.6,35.9,6,0,5
30538,2011,2,1,4,2.0,4,24.6,35.9,6,0,6
30541,2011,2,1,6,3.0,4,21.3,37.4,6,0,5
30541,2011,2,1,6,3.0,4,21.3,37.4,6,0,6
30542,2011,2,1,6,3.0,4,23.4,40.7,6,0,5
30542,2011,2,1,6,3.0,4,23.4,40.7,6,0,6
30543,2011,1,1,6,3.7,4,18.7,28.5,6,0,6
30547,2011,1,1,6,3.5,4,22.0,34.7,6,0,5
30547,2011,1,1,6,3.5,4,22.0,34.7,6,0,6
30551,2011,1,1,4,2.4,4,25.8,40.2,6,0,6
30552,2011,1,1,4,2.4,4,25.8,40.2,6,0,6
30558,2011,1,1,6,3.6,4,19.5,31.1,6,0,5
30558,2011,1,1,6,3.6,4,19.5,31.1,6,0,6
30559,2011,1,1,6,3.6,4,20.0,31.6,6,0,5
30559,2011,1,1,6,3.6,4,20.0,31.6,6,0,6
30560,2011,1,1,6,3.6,4,20.0,31.6,6,0,5
30560,2011,1,1,6,3.6,4,20.0,31.6,6,0,6
30562,2011,1,1,8,6.2,4,17.1,27.4996,6,0,5
30568,2011,3,1,4,2.4,4,26.7069,39.0985,6,0,5
30568,2011,3,1,4,2.4,4,26.7069,39.0985,6,0,6
30568,2011,3,1,4,2.4,4,26.7069,39.0985,6,0,9
30570,2011,3,1,4,2.4,4,26.1,38.8419,6,0,5
30570,2011,3,1,4,2.4,4,26.1,38.8419,6,0,6
30570,2011,3,1,4,2.4,4,26.1,38.8419,6,0,9
30585,2011,2,1,4,2.0,4,24.0,34.9,6,0,5
30585,2011,2,1,4,2.0,4,24.0,34.9,6,0,6
30587,2011,3,0,4,1.5,1,40.3,52.2,0,0,8
30587,2011,3,0,4,1.5,1,40.3,52.2,0,0,9
30588,2011,3,1,4,1.5,1,46.3474,55.6446,0,0,8
30588,2011,3,1,4,1.5,1,46.3474,55.6446,0,0,9
30591,2011,2,1,4,1.6,1,35.9686,51.6393,0,0,5
30591,2011,2,1,4,1.6,1,35.9686,51.6393,0,0,6
30593,2011,2,1,4,1.6,1,34.7991,50.0457,0,0,5
30593,2011,2,1,4,1.6,1,34.7991,50.0457,0,0,6
30596,2011,2,0,4,1.6,1,34.5014,50.2436,0,0,5
30596,2011,2,0,4,1.6,1,34.5014,50.2436,0,0,6
30598,2011,2,0,4,1.6,1,34.5014,50.2436,0,0,5
30598,2011,2,0,4,1.6,1,34.5014,50.2436,0,0,6
30603,2011,3,1,4,1.8,1,33.2814,51.6158,0,0,5
30603,2011,3,1,4,1.8,1,33.2814,51.6158,0,0,6
30604,2011,3,0,4,2.0,1,25.6,40.5,0,0,5
30608,2011,3,1,6,3.5,2,24.8373,37.9116,0,0,5
30608,2011,3,1,6,3.5,2,24.8373,37.9116,0,0,6
30617,2011,2,0,4,1.6,1,35.75,49.9494,0,0,5
30617,2011,2,0,4,1.6,1,35.75,49.9494,0,0,6
30619,2011,2,0,4,1.6,1,34.5014,50.2436,0,0,5
30619,2011,2,0,4,1.6,1,34.5014,50.2436,0,0,6
30621,2011,1,1,4,1.8,1,34.5,47.2,0,0,5
30621,2011,1,1,4,1.8,1,34.5,47.2,0,0,6
30623,2011,3,1,4,1.5,1,37.4777,48.8975,0,0,5
30623,2011,3,1,4,1.5,1,37.4777,48.8975,0,0,6
30624,2011,3,0,4,1.5,1,37.6671,50.6381,0,0,5
30624,2011,3,0,4,1.5,1,37.6671,50.6381,0,0,6
30625,2011,1,0,4,1.8,1,33.4,50.8,2,0,6
30626,2011,1,1,4,1.4,1,30.6,50.4,2,0,6
30627,2011,3,1,4,1.3,1,54.6,65.0,0,0,8
30627,2011,3,1,4,1.3,1,54.6,65.0,0,0,9
30628,2011,3,0,4,2.4,1,29.0517,44.6545,0,0,5
30628,2011,3,0,4,2.4,1,29.0517,44.6545,0,0,6
30633,2011,2,1,6,3.0,2,22.1472,35.6975,0,0,5
30648,2011,3,1,4,2.4,1,29.2794,42.3947,0,0,5
30653,2011,2,1,4,2.0,1,39.0899,59.4381,0,0,5
