logPowerJan11,logPowerFeb11,logPowerMar11,logPowerApr11,logPowerMay11,logPowerJun11,logPowerJul11,logPowerAug11,logPowerSep11,logPowerOct11,logPowerNov11,logPowerDec11,TempJan11,TempFeb11,TempMar11,TempApr11,TempMay11,TempJun11,TempJul11,TempAug11,TempSep11,TempOct11,TempNov11,TempDec11,Longitude,Latitude,logSqMeters,logAvgIncome,AvgYearBuilt,ResidentialCustomers,CommercialCustomers,PercentMXR,PercentMFR,PercentCOM,PercentIND,PercentNA,PercentOTH,PercentSFR
2.316,2.3483,2.3243,2.2856,2.2923,2.3243,2.6405,2.6503,2.6191,2.6599,2.6911,2.7093,59.36,55.58,59.9,64.04,64.76,66.74,72.14,72.32,70.52,67.1,60.08,54.68,-118.319,34.0493,5.2587,4.7654,1939,80,19,20,61,7,0,5,2,5
1.9731,2.0755,1.9542,2.0374,1.9494,2.0607,2.5465,2.5752,2.5211,2.5809,2.5575,2.6021,59.36,55.58,59.9,64.04,64.76,66.74,72.14,72.32,70.52,67.1,60.08,54.68,-118.3146,34.0569,5.1741,4.7084,1945,92,8,7,74,2,0,6,0,11
2.8519,2.8395,2.8376,2.8388,2.8344,2.8129,2.8287,2.8519,2.8388,2.8704,2.8555,2.8663,57.38,51.98,57.74,61.88,61.34,65.12,61.52,68.54,66.92,64.94,59.9,54.32,-118.3337,34.0523,5.4196,4.6483,1939,87,14,42,25,6,0,11,0,17
2.1644,2.0828,2.1492,2.1987,2.1271,2.2175,2.5933,2.6274,2.5752,2.6243,2.5729,2.6415,59.36,55.58,59.9,64.04,64.76,66.74,72.14,72.32,70.52,67.1,60.08,54.68,-118.3017,34.0551,4.7979,4.481,1963,93,7,12,67,0,0,3,0,18
2.8561,2.8621,2.9315,2.9196,2.942,2.9299,3.0318,3.0542,3.0573,3.0441,3.0137,3.0449,56.66,52.7,58.46,63.14,63.68,67.1,74.48,76.1,73.4,67.82,57.74,53.24,-118.3579,34.2116,6.0769,4.6215,1952,63,37,10,3,2,33,12,0,40
2.738,2.6646,2.7101,2.6665,2.6928,2.7152,2.7412,2.7868,2.7657,2.7118,2.6875,2.7218,59.36,55.58,59.9,64.04,64.76,66.74,72.14,72.32,70.52,67.1,60.08,54.68,-118.1924,34.141,5.5721,4.8743,1939,94,6,11,11,3,0,4,1,70
2.8096,2.7451,2.8293,2.8,2.8451,2.8261,2.9763,3.0056,2.9987,2.9661,2.934,2.9736,57.38,52.52,58.46,62.96,63.32,67.1,75.02,76.46,73.4,67.64,56.3,52.88,-118.4617,34.2049,5.7305,4.7135,1974,80,20,5,9,3,0,2,0,80
0,0,0,0,0,0,4.3933,4.3961,4.3966,4.4123,4.3906,4.3958,57.38,51.98,57.74,61.88,61.34,65.12,61.52,68.54,66.92,64.94,59.9,54.32,-118.3757,34.0174,6.0971,5.0049,1972,0,0,0,7,7,14,0,0,71
1.9494,2.0569,2.0043,2.1139,2.0374,2.1492,2.5539,2.5866,2.5428,2.5999,2.5775,2.616,58.1,54.86,59.54,63.14,64.04,66.38,72.5,72.14,70.88,67.1,59.54,54.14,-118.2712,33.7738,5.4936,4.5875,1959,92,9,22,51,0,1,4,1,20
3.5172,3.4961,3.571,3.5532,3.5829,3.5966,3.5168,3.6111,3.6283,3.6082,3.612,3.6025,58.1,54.86,59.54,63.14,64.04,66.38,72.5,72.14,70.88,67.1,59.54,54.14,-118.2793,33.7732,5.645,4.5797,1976,89,12,14,14,0,7,21,3,41
1.1139,1.0414,1.0414,1.0414,1.0792,1,2.7226,2.7332,2.7218,2.7356,2.7267,2.7664,58.1,54.86,59.54,63.14,64.04,66.38,72.5,72.14,70.88,67.1,59.54,54.14,-118.315,33.7338,5.5986,5.2228,1959,99,1,3,0,0,0,1,0,95
3.5785,3.5326,3.5748,3.5885,3.566,3.5867,3.5175,3.4447,3.4606,3.4533,3.369,3.4415,57.38,51.98,57.74,61.88,61.34,65.12,61.52,68.54,66.92,64.94,59.9,54.32,-118.425,34.0052,5.3897,5.0364,1955,0,94,8,39,4,0,6,0,43
3.3945,3.3259,3.3621,3.3531,3.3806,3.3522,3.3351,3.357,3.3615,3.313,3.3389,3.3418,57.92,53.6,57.2,60.98,61.52,63.32,68,67.46,66.74,63.86,59.36,54.14,-118.4377,34.0039,5.3242,5.0254,1943,0,100,6,36,8,0,8,0,43
2.9754,2.8825,2.946,2.8915,2.9479,2.8791,2.8414,2.8287,2.828,2.8109,2.8195,2.7796,57.92,53.6,57.2,60.98,61.52,63.32,68,67.46,66.74,63.86,59.36,54.14,-118.4397,34.0069,5.4639,5.1071,1952,0,89,3,21,2,0,3,0,71
3.3079,3.2916,3.312,3.3056,3.2991,3.2781,2.8488,2.8395,2.9206,2.7966,2.7832,3.2622,57.38,51.98,57.74,61.88,61.34,65.12,61.52,68.54,66.92,64.94,59.9,54.32,-118.4141,34.0218,5.3195,4.9796,1947,0,100,17,42,0,0,8,0,33
3.7579,3.7088,3.7611,3.7642,3.7752,3.7663,3.7313,3.8036,3.7747,3.7576,3.7133,3.7545,57.38,51.98,57.74,61.88,61.34,65.12,61.52,68.54,66.92,64.94,59.9,54.32,-118.4243,34.0243,5.4803,4.8386,1962,0,98,1,16,3,0,1,1,77
2.7649,2.7559,2.7774,2.7466,2.7364,2.7177,2.711,2.7332,2.989,2.7505,2.7427,2.8075,57.38,51.98,57.74,61.88,61.34,65.12,61.52,68.54,66.92,64.94,59.9,54.32,-118.4221,34.0267,5.3291,5.031,1957,0,100,10,30,0,0,0,0,60
2.842,2.8028,2.8267,2.8215,2.8035,2.8189,2.6684,2.7767,2.8488,2.752,2.7466,2.8351,57.38,51.98,57.74,61.88,61.34,65.12,61.52,68.54,66.92,64.94,59.9,54.32,-118.4129,34.0171,5.1465,4.8785,1963,0,99,12,82,4,0,1,0,1
3.0588,2.9836,3.0561,2.9943,3.0477,3.0183,2.8621,3.0519,3.2634,3.2482,3.2942,3.262,57.92,53.6,57.2,60.98,61.52,63.32,68,67.46,66.74,63.86,59.36,54.14,-118.4432,34.0252,5.1154,5.0916,1953,0,100,15,24,0,0,6,0,56
2.9912,2.9647,2.9845,2.968,2.975,2.9415,2.8993,2.9036,3.035,2.9304,2.9079,2.9952,57.38,51.98,57.74,61.88,61.34,65.12,61.52,68.54,66.92,64.94,59.9,54.32,-118.4172,34.0281,5.4413,4.881,1972,0,99,0,49,6,0,6,0,39
3.0788,3.0116,3.0878,2.9685,3.0253,3.0141,3.0233,3.0726,3.1284,3.0748,3.1014,3.0693,57.92,53.6,57.2,60.98,61.52,63.32,68,67.46,66.74,63.86,59.36,54.14,-118.4347,34.0179,5.3313,5.0814,1962,0,98,0,50,2,0,2,0,46
3.1641,3.0824,3.1889,3.1504,3.2074,3.1807,3.1931,3.1995,3.2232,3.1504,3.1827,3.1323,57.92,53.6,57.2,60.98,61.52,63.32,68,67.46,66.74,63.86,59.36,54.14,-118.4413,34.0175,5.6572,5.1303,1951,0,100,1,19,1,0,0,0,79
3.0674,3.017,3.0983,3.0224,3.0611,3.0298,3.0569,3.0406,3.0422,3.0504,3.0831,3.0434,57.92,53.6,57.2,60.98,61.52,63.32,68,67.46,66.74,63.86,59.36,54.14,-118.4344,34.0205,5.3516,4.976,1959,0,100,3,31,0,0,3,0,63
2.9657,2.9143,2.944,2.935,2.94,2.9581,2.9978,3.0294,3.0073,3.0103,3.0128,3.0515,61.52,56.3,60.98,63.68,64.4,67.64,75.56,77.36,75.74,72.86,62.06,59.36,-118.3265,34.1157,5.7202,5.1047,1960,94,6,11,10,0,0,0,0,79
2.734,2.683,2.711,2.683,2.6712,2.699,2.7348,2.7513,2.7226,2.7356,2.7084,2.7308,61.52,56.3,60.98,63.68,64.4,67.64,75.56,77.36,75.74,72.86,62.06,59.36,-118.3295,34.1086,5.3517,4.9086,1957,86,13,19,46,1,0,3,1,29
2.7177,2.6749,2.7059,2.6609,2.6454,2.6794,2.7101,2.7356,2.721,2.7168,2.6848,2.7185,61.52,56.3,60.98,63.68,64.4,67.64,75.56,77.36,75.74,72.86,62.06,59.36,-118.3241,34.1133,5.3233,5.0743,1942,94,6,23,31,0,0,1,0,45
3.1173,3.0418,3.0806,3.0434,3.0599,3.1038,3.1242,3.1307,3.1163,3.0849,3.066,3.1052,59.36,55.58,59.9,64.04,64.76,66.74,72.14,72.32,70.52,67.1,60.08,54.68,-118.302,34.1117,5.8566,5.4256,1939,98,2,1,0,0,0,0,0,99
2.8519,2.8195,2.8451,2.8222,2.8136,2.8549,2.8274,2.8531,2.8537,2.8519,2.8209,2.8363,61.52,56.3,60.98,63.68,64.4,67.64,75.56,77.36,75.74,72.86,62.06,59.36,-118.3194,34.1118,5.5352,4.9239,1962,90,10,12,51,2,0,2,0,33
1.7076,1.5682,1.6812,1.5911,1.6902,1.6721,2.8195,2.891,2.8457,2.7316,2.7251,2.7952,58.46,51.08,57.38,60.62,60.98,64.94,72.5,74.66,72.86,67.64,54.68,53.06,-118.304,34.2539,5.3806,4.8594,1950,98,2,11,0,0,0,0,2,87
2.0374,1.9823,2.0334,1.9685,2.0864,2.0607,2.8463,2.9227,2.8831,2.7574,2.7459,2.7582,58.46,51.08,57.38,60.62,60.98,64.94,72.5,74.66,72.86,67.64,54.68,53.06,-118.3176,34.2545,6.1466,4.8135,1974,93,7,5,3,4,1,1,1,86
2.1703,2.1239,2.1732,2.1461,2.2175,2.2095,2.7987,2.8482,2.8162,2.7218,2.7042,2.692,58.46,51.08,57.38,60.62,60.98,64.94,72.5,74.66,72.86,67.64,54.68,53.06,-118.3125,34.257,5.4081,4.8463,1956,87,13,18,33,8,2,2,0,37
2.7076,2.6484,2.6998,2.7016,2.7451,2.7559,2.9355,2.9763,2.96,2.9106,2.8808,2.9248,58.46,51.08,57.38,60.62,60.98,64.94,72.5,74.66,72.86,67.64,54.68,53.06,-118.3065,34.2578,5.5334,4.6787,1961,81,19,9,14,20,0,9,2,46
2.5224,2.5092,2.5289,2.5502,2.5635,2.5705,2.9222,2.9782,2.96,2.8971,2.8543,2.8954,58.46,51.08,57.38,60.62,60.98,64.94,72.5,74.66,72.86,67.64,54.68,53.06,-118.3136,34.2634,5.5098,4.873,1957,88,12,1,0,6,0,1,1,90
0.9031,0.7782,0.9031,0.699,0.9031,0.7782,2.8195,2.8927,2.871,2.7126,2.6937,2.7259,58.46,51.08,57.38,60.62,60.98,64.94,72.5,74.66,72.86,67.64,54.68,53.06,-118.3075,34.2651,5.4198,4.9033,1948,98,1,12,0,0,0,2,0,86
2.0253,2.0569,2.0899,2.0294,2.0969,2.0934,2.9063,2.9736,2.9814,2.8579,2.8202,2.8476,58.46,51.08,57.38,60.62,60.98,64.94,72.5,74.66,72.86,67.64,54.68,53.06,-118.3072,34.2739,6.2454,4.8444,1956,98,2,5,0,0,0,1,0,94
2.1553,2.1072,2.1584,2.1584,2.1399,2.1732,2.781,2.8312,2.8109,2.6946,2.6684,2.6821,58.46,51.08,57.38,60.62,60.98,64.94,72.5,74.66,72.86,67.64,54.68,53.06,-118.3096,34.2617,5.2123,4.7079,1975,90,10,23,6,16,0,0,0,55
2.1703,2.1239,2.1761,2.1875,2.1847,2.2122,2.8579,2.9154,2.8998,2.7993,2.7679,2.8014,58.46,51.08,57.38,60.62,60.98,64.94,72.5,74.66,72.86,67.64,54.68,53.06,-118.3047,34.2619,5.3527,4.9146,1946,85,15,14,0,14,0,10,0,62
2.6314,2.5763,2.6138,2.5798,2.6117,2.6096,2.6021,2.6053,2.5955,2.5977,2.6064,2.6345,59.18,55.76,59,62.6,63.5,65.66,70.16,69.8,69.08,66.56,61.7,56.12,-118.2461,33.9516,5.4566,4.6561,1959,93,6,32,44,0,0,13,0,11
2.6964,2.6117,2.6435,2.5922,2.6149,2.6201,2.6464,2.6107,2.618,2.6253,2.6513,2.7033,59.18,55.76,59,62.6,63.5,65.66,70.16,69.8,69.08,66.56,61.7,56.12,-118.288,33.9248,5.3667,4.6183,1957,99,1,16,30,2,0,0,0,51
3.9245,3.893,3.9396,3.9159,3.9611,3.9665,3.9039,3.8686,3.8818,3.8884,3.8633,3.9,59.18,55.4,57.92,61.7,62.42,63.68,68.36,67.64,66.92,64.4,59.18,55.04,-118.3732,33.9483,5.4345,4.6805,1973,0,100,0,80,10,0,0,0,10
1.6435,1.6021,1.6628,1.7076,1.6628,1.6902,2.8927,2.8887,2.8704,2.8149,2.7513,2.7642,55.22,50.9,56.66,60.98,61.88,66.74,75.2,76.82,74.3,69.44,57.74,53.06,-118.5572,34.1903,5.5613,4.8858,1955,96,4,0,0,2,0,4,0,95
2.4298,2.4265,2.3838,2.4031,2.3598,2.4048,2.5599,2.601,2.5694,2.6191,2.6425,2.6821,59.36,55.58,59.9,64.04,64.76,66.74,72.14,72.32,70.52,67.1,60.08,54.68,-118.3232,34.0498,5.2837,4.571,1948,85,15,6,76,7,0,8,0,3
2.7559,2.6675,2.7372,2.7731,2.7752,2.7924,2.7896,2.8189,2.7896,2.8142,2.7745,2.8407,59.36,55.58,59.9,64.04,64.76,66.74,72.14,72.32,70.52,67.1,60.08,54.68,-118.3027,34.0535,5.1481,4.6045,1960,76,25,5,61,9,0,7,0,18
2.4969,2.5092,2.5105,2.5145,2.5211,2.5428,2.7042,2.7243,2.699,2.7243,2.7243,2.7627,59.36,55.58,59.9,64.04,64.76,66.74,72.14,72.32,70.52,67.1,60.08,54.68,-118.3116,34.0557,5.144,4.6417,1961,88,11,6,71,3,0,8,2,11
2.6599,2.5944,2.6571,2.683,2.6893,2.7033,2.8136,2.8182,2.7987,2.8325,2.791,2.8306,59.36,55.58,59.9,64.04,64.76,66.74,72.14,72.32,70.52,67.1,60.08,54.68,-118.3033,34.0519,5.1265,4.5517,1963,81,19,17,62,14,0,3,0,3
2.6031,2.4829,2.5705,2.6021,2.567,2.5966,2.7218,2.7372,2.7143,2.7536,2.7218,2.7649,59.36,55.58,59.9,64.04,64.76,66.74,72.14,72.32,70.52,67.1,60.08,54.68,-118.3018,34.0567,4.9067,4.5301,1972,84,17,4,76,9,0,4,0,7
2.9101,2.9274,2.902,2.9238,2.9222,2.9465,2.8082,2.8102,2.786,2.8109,2.8102,2.8768,59.36,55.58,59.9,64.04,64.76,66.74,72.14,72.32,70.52,67.1,60.08,54.68,-118.3138,34.0605,5.2974,4.8734,1965,86,13,1,44,13,0,4,1,36
2.2041,2.1644,2.2227,2.2989,2.2095,2.2967,2.5289,2.5809,2.5065,2.5775,2.5502,2.6243,59.36,55.58,59.9,64.04,64.76,66.74,72.14,72.32,70.52,67.1,60.08,54.68,-118.2981,34.0556,5.0337,4.5726,1939,89,11,7,84,6,0,3,0,0
2.6075,2.5172,2.5798,2.5999,2.5752,2.6075,2.7202,2.7513,2.7101,2.7451,2.734,2.7903,59.36,55.58,59.9,64.04,64.76,66.74,72.14,72.32,70.52,67.1,60.08,54.68,-118.3013,34.0586,4.8304,4.6018,1967,91,10,8,64,8,3,0,0,17
2.3032,2.2529,2.2945,2.42,2.301,2.444,2.659,2.6998,2.6304,2.6998,2.6212,2.7084,59.36,55.58,59.9,64.04,64.76,66.74,72.14,72.32,70.52,67.1,60.08,54.68,-118.2952,34.0556,4.8978,4.5217,1970,88,11,2,84,6,0,6,0,2
3.3922,3.3757,3.4009,3.3948,3.4024,3.4079,3.3495,3.3738,3.4203,3.3369,3.3822,3.4366,57.38,52.52,58.46,62.96,63.32,67.1,75.02,76.46,73.4,67.64,56.3,52.88,-118.4525,34.2041,5.6452,4.6784,1972,34,65,3,23,3,0,2,0,69
2.1903,2.2041,2.1959,2.2014,2.1847,2.1959,2.5198,2.5453,2.5302,2.5263,2.5289,2.5705,58.1,54.86,59.54,63.14,64.04,66.38,72.5,72.14,70.88,67.1,59.54,54.14,-118.2828,33.7423,5.2437,4.4952,1965,90,10,17,17,25,0,25,8,8
2.7731,2.7435,2.7993,2.791,2.8122,2.8267,2.9279,2.9504,2.9713,2.9708,2.9782,3.0004,58.1,54.86,59.54,63.14,64.04,66.38,72.5,72.14,70.88,67.1,59.54,54.14,-118.3003,33.7547,5.7734,4.902,1975,73,27,0,2,8,15,15,0,60
2.8882,2.8591,2.8831,2.8882,2.9025,2.9299,3.0338,3.0611,3.0179,3.035,2.985,3.0095,57.38,52.52,58.46,62.96,63.32,67.1,75.02,76.46,73.4,67.64,56.3,52.88,-118.4691,34.2181,5.4266,4.6684,1979,73,26,0,21,8,37,5,0,29
2.2304,2.1703,2.2279,2.2279,2.2504,2.2553,2.7709,2.8261,2.8254,2.711,2.6839,2.7482,58.46,51.08,57.38,60.62,60.98,64.94,72.5,74.66,72.86,67.64,54.68,53.06,-118.2964,34.2579,5.5495,4.7199,1953,93,6,22,24,4,0,7,1,42
3.931,3.866,3.942,3.9113,3.9512,3.9272,3.6699,3.664,3.7293,3.7525,3.7875,3.7335,57.92,53.6,57.2,60.98,61.52,63.32,68,67.46,66.74,63.86,59.36,54.14,-118.431,34.0236,5.3223,5.0091,1993,0,100,0,15,13,0,0,0,72
3.6659,3.6348,3.6984,3.6246,3.6521,3.6403,3.6107,3.6231,3.6759,3.6473,3.6781,3.6198,57.92,53.6,57.2,60.98,61.52,63.32,68,67.46,66.74,63.86,59.36,54.14,-118.4369,34.0281,5.6006,4.8997,1958,0,100,2,8,4,0,8,0,78
2.2041,2.1614,2.2122,2.179,2.1987,2.1673,3.2971,3.3334,3.2562,3.236,3.2196,3.2325,60.44,53.96,57.56,60.44,60.62,62.24,68.72,70.34,68.9,66.92,59.72,57.56,-118.4814,34.1389,6.5233,5.4032,1958,97,3,0,0,0,0,0,0,100
3.2177,3.1915,3.2558,3.1906,3.2162,3.1374,3.0777,3.0913,3.17,3.2079,3.2279,3.1889,57.92,53.6,57.2,60.98,61.52,63.32,68,67.46,66.74,63.86,59.36,54.14,-118.4471,34.0087,5.7625,5.1866,1954,0,96,1,2,0,0,1,0,95
3.143,3.1099,3.1629,3.1,3.129,3.1206,3.0806,3.1232,3.152,3.1232,3.144,3.0853,57.92,53.6,57.2,60.98,61.52,63.32,68,67.46,66.74,63.86,59.36,54.14,-118.439,34.0269,5.4531,4.9879,1954,0,100,8,23,2,0,4,0,63
3.3181,3.2238,3.2989,3.2927,3.2822,3.2494,3.2307,3.2335,3.2725,3.2982,3.284,3.2862,57.92,53.6,57.2,60.98,61.52,63.32,68,67.46,66.74,63.86,59.36,54.14,-118.4381,34.0326,5.3951,4.7791,1973,0,100,3,71,3,0,3,0,20
3.0573,3.0737,3.0611,3.0719,3.0422,3.0645,3.0334,3.086,2.9917,3.1103,3.0269,3.1307,57.92,53.6,57.2,60.98,61.52,63.32,68,67.46,66.74,63.86,59.36,54.14,-118.4327,34.0328,5.4148,4.9371,1969,0,100,13,48,0,0,7,0,32
3.8467,3.7999,3.8767,3.8565,3.8486,3.8749,3.9124,3.9189,3.8922,3.876,3.8304,3.8387,57.38,51.98,57.74,61.88,61.34,65.12,61.52,68.54,66.92,64.94,59.9,54.32,-118.3763,34.0402,5.3883,4.8958,1949,79,22,0,40,17,6,11,0,26
2.6675,2.6232,2.6284,2.6232,2.6253,2.6345,2.6375,2.6474,2.6243,2.6454,2.6365,2.6609,57.38,51.98,57.74,61.88,61.34,65.12,61.52,68.54,66.92,64.94,59.9,54.32,-118.3751,34.0346,5.3804,4.6389,1955,79,21,28,31,19,3,14,0,5
3.0318,2.9777,3.0179,2.9961,2.9899,2.9987,2.9863,3.0179,3.0162,3.0035,2.9859,3.0137,57.38,51.98,57.74,61.88,61.34,65.12,61.52,68.54,66.92,64.94,59.9,54.32,-118.3681,34.0386,5.6692,4.7598,1948,79,21,25,28,6,1,4,0,35
2.7275,2.692,2.716,2.7177,2.7185,2.7427,2.6484,2.6739,2.7024,2.7404,2.7059,2.716,59.36,55.58,59.9,64.04,64.76,66.74,72.14,72.32,70.52,67.1,60.08,54.68,-118.3072,34.0926,5.2927,4.6395,1962,81,19,11,62,11,2,8,2,3
3.0682,3.0145,3.0527,3.0253,3.0228,3.0515,3.0611,3.0755,3.0652,3.073,3.0473,3.0637,59.36,55.58,59.9,64.04,64.76,66.74,72.14,72.32,70.52,67.1,60.08,54.68,-118.3106,34.1094,5.5105,5.1294,1941,91,9,15,10,0,0,2,5,68
3.1833,3.1581,3.2117,3.2047,3.2003,3.1928,3.1772,3.2025,3.2185,3.2302,3.2066,3.2183,59.36,55.58,59.9,64.04,64.76,66.74,72.14,72.32,70.52,67.1,60.08,54.68,-118.2206,34.0653,5.7683,4.9738,1963,73,26,23,16,4,30,18,4,5
2.7846,2.7513,2.7825,2.7924,2.7789,2.786,2.8129,2.8331,2.8129,2.8102,2.7882,2.8096,59.36,55.58,59.9,64.04,64.76,66.74,72.14,72.32,70.52,67.1,60.08,54.68,-118.2196,34.0702,5.5844,4.5337,1946,79,20,23,43,8,0,20,0,7
3.0531,2.9926,3.0237,2.9818,2.9836,3.0378,3.0678,3.0512,3.0318,3.0278,3.0077,3.0358,59.36,55.58,59.9,64.04,64.76,66.74,72.14,72.32,70.52,67.1,60.08,54.68,-118.3116,34.1106,5.9331,5.4649,1953,98,2,3,0,0,0,0,0,97
2.8591,2.798,2.8306,2.8169,2.8261,2.8432,2.7543,2.7796,2.8363,2.8615,2.8445,2.8669,59.36,55.58,59.9,64.04,64.76,66.74,72.14,72.32,70.52,67.1,60.08,54.68,-118.2605,34.124,5.4982,4.6218,1939,92,8,54,0,22,0,11,0,13
3.1,3.0565,3.1035,3.0986,3.1129,3.1123,3.1146,3.1396,3.131,3.1411,3.1149,3.1339,59.36,55.58,59.9,64.04,64.76,66.74,72.14,72.32,70.52,67.1,60.08,54.68,-118.2167,34.0863,5.3938,4.5412,1942,70,29,20,20,15,7,20,0,20
3.0896,3.0488,3.0997,3.0874,3.0867,3.1011,3.0278,3.1278,3.1119,3.1265,3.0831,3.0846,59.36,55.58,59.9,64.04,64.76,66.74,72.14,72.32,70.52,67.1,60.08,54.68,-118.2396,34.1181,5.3951,4.7309,1964,90,10,33,50,1,4,4,1,6
2.9074,2.8388,2.9832,3.031,3.0224,3.012,3.0874,3.0906,3.1096,3.1089,3.0326,3.0648,59.36,55.58,59.9,64.04,64.76,66.74,72.14,72.32,70.52,67.1,60.08,54.68,-118.2562,34.1025,5.8495,4.9111,1946,86,14,43,25,6,1,9,1,16
1.9638,1.9031,2.0043,1.8692,2.0043,1.9294,2.7686,2.8357,2.8222,2.7267,2.7126,2.7356,58.46,51.08,57.38,60.62,60.98,64.94,72.5,74.66,72.86,67.64,54.68,53.06,-118.2811,34.254,5.5214,4.8431,1950,92,5,23,19,0,0,1,0,57
1.7076,1.7709,1.7324,1.6435,1.6128,1.6812,2.8344,2.8543,2.828,2.7738,2.7388,2.7679,58.46,51.08,57.38,60.62,60.98,64.94,72.5,74.66,72.86,67.64,54.68,53.06,-118.4162,34.2863,5.5288,4.6658,1956,97,3,0,0,0,8,2,0,90
2.4425,2.4249,2.4472,2.4594,2.4533,2.5038,2.9708,2.9727,2.9647,2.9304,2.9069,2.9315,58.46,51.08,57.38,60.62,60.98,64.94,72.5,74.66,72.86,67.64,54.68,53.06,-118.42,34.2839,5.529,4.8316,1958,89,11,11,5,2,5,2,0,75
2.7559,2.7284,2.7782,2.7796,2.7868,2.7135,2.9025,2.935,2.9773,2.9782,2.933,2.9294,59.36,55.58,59.9,64.04,64.76,66.74,72.14,72.32,70.52,67.1,60.08,54.68,-118.286,34.0299,5.1143,4.4846,1974,90,10,8,71,0,0,6,6,8
3.2151,3.1708,3.1864,3.1841,3.2119,3.1892,3.1389,3.183,3.1242,3.1611,3.1079,3.1245,59.36,55.58,59.9,64.04,64.76,66.74,72.14,72.32,70.52,67.1,60.08,54.68,-118.2643,34.013,5.2284,4.7242,1950,76,23,23,6,0,29,35,0,6
2.9881,2.935,2.9786,2.9513,2.9827,2.9782,2.9934,2.9991,2.985,2.9633,2.9542,2.9745,61.52,56.3,60.98,63.68,64.4,67.64,75.56,77.36,75.74,72.86,62.06,59.36,-118.3431,34.1156,6.1646,5.1239,1962,90,10,20,19,1,0,4,1,55
2.6375,2.5999,2.6212,2.6042,2.5877,2.5877,2.6042,2.6253,2.6201,2.6375,2.5933,2.6117,59.36,55.58,59.9,64.04,64.76,66.74,72.14,72.32,70.52,67.1,60.08,54.68,-118.2882,34.0086,5.1156,4.5241,1939,90,10,18,68,9,0,5,0,0
2.7701,2.7226,2.7903,2.7818,2.7987,2.7875,2.9096,2.9058,2.9117,2.9112,2.935,2.9562,59.36,55.58,59.9,64.04,64.76,66.74,72.14,72.32,70.52,67.1,60.08,54.68,-118.3067,34.0139,5.2623,4.7046,1939,89,10,36,32,16,0,12,4,0
1.5185,1.2304,1.4624,1.2304,1.415,1.2304,2.7135,2.7604,2.7218,2.6435,2.6513,2.6981,56.66,52.7,58.46,63.14,63.68,67.1,74.48,76.1,73.4,67.82,57.74,53.24,-118.3586,34.2195,5.3372,4.7817,1943,97,3,19,13,0,0,3,0,65
2.3711,2.3284,2.4065,2.3617,2.415,2.3802,2.7619,2.8007,2.7745,2.7101,2.6884,2.7193,58.46,51.08,57.38,60.62,60.98,64.94,72.5,74.66,72.86,67.64,54.68,53.06,-118.2896,34.2512,5.472,4.6307,1970,79,20,10,42,5,3,10,1,30
3.0496,3.0241,3.0414,3.0418,3.0441,3.0512,2.9479,2.9717,2.9899,3.033,3.0265,3.0656,57.38,51.98,57.74,61.88,61.34,65.12,61.52,68.54,66.92,64.94,59.9,54.32,-118.386,34.0308,5.4044,4.9154,1944,74,26,43,24,5,5,19,0,3
2.5328,2.4857,2.49,2.4742,2.4502,2.4548,2.4683,2.4814,2.4639,2.4969,2.4871,2.5315,57.38,51.98,57.74,61.88,61.34,65.12,61.52,68.54,66.92,64.94,59.9,54.32,-118.3604,34.0364,5.2392,4.5352,1956,88,11,25,68,0,1,3,0,3
2.7348,2.7364,2.7803,2.7649,2.8382,2.8082,2.9294,2.9143,2.9309,2.936,2.941,2.9085,59.36,55.58,59.9,64.04,64.76,66.74,72.14,72.32,70.52,67.1,60.08,54.68,-118.3264,34.0422,5.4223,4.7695,1939,88,12,24,43,6,0,14,0,14
2.7634,2.73,2.7275,2.7275,2.7356,2.7513,2.6571,2.6503,2.6021,2.5705,2.6395,2.7042,57.38,51.98,57.74,61.88,61.34,65.12,61.52,68.54,66.92,64.94,59.9,54.32,-118.3415,34.0453,4.944,4.4314,1960,87,13,33,59,0,0,3,0,5
3.4898,3.4565,3.5049,3.5232,3.5057,3.5206,3.435,3.4784,3.3852,3.4193,3.3904,3.473,61.52,55.94,59.36,63.32,62.78,64.22,68.9,69.26,68.54,67.46,61.88,57.92,-118.4209,34.0425,5.2735,5.1398,1939,0,100,22,16,28,0,3,0,31
1.9085,1.9345,1.9031,1.9138,1.8921,1.9138,2.5145,2.5276,2.4969,2.5315,2.5729,2.5911,59.36,55.58,59.9,64.04,64.76,66.74,72.14,72.32,70.52,67.1,60.08,54.68,-118.3195,34.0418,5.1192,4.6753,1948,85,15,40,38,11,0,4,0,7
2.7412,2.7042,2.705,2.6857,2.6803,2.6884,2.7076,2.7193,2.6946,2.7152,2.7033,2.7218,57.38,51.98,57.74,61.88,61.34,65.12,61.52,68.54,66.92,64.94,59.9,54.32,-118.3578,34.042,5.3083,4.5653,1949,79,20,29,44,3,5,10,0,10
2.6522,2.6212,2.6212,2.6085,2.5933,2.5977,2.567,2.5798,2.5453,2.5821,2.5843,2.6274,57.38,51.98,57.74,61.88,61.34,65.12,61.52,68.54,66.92,64.94,59.9,54.32,-118.3464,34.0439,5.2857,4.5432,1939,83,17,14,61,7,1,13,1,3
